2011-03-07 11:44:02 Debug: Notice (8): Undefined property: KtaiComponent::$is_softbank in [C:\xampp\htdocs\bene\app\controllers\users_controller.php, line 68]
2011-03-07 11:44:02 Debug: Notice (8): Undefined property: KtaiComponent::$is_ezweb in [C:\xampp\htdocs\bene\app\controllers\users_controller.php, line 71]
2011-03-07 11:44:46 Debug: Notice (8): Undefined property: KtaiComponent::$is_imode in [C:\xampp\htdocs\bene\app\controllers\users_controller.php, line 65]
2011-03-07 11:44:46 Debug: Notice (8): Undefined property: KtaiComponent::$is_softbank in [C:\xampp\htdocs\bene\app\controllers\users_controller.php, line 68]
2011-03-07 11:44:46 Debug: Notice (8): Undefined property: KtaiComponent::$is_ezweb in [C:\xampp\htdocs\bene\app\controllers\users_controller.php, line 71]
2011-03-07 11:44:50 Debug: Notice (8): Undefined property: KtaiComponent::$is_imode in [C:\xampp\htdocs\bene\app\controllers\users_controller.php, line 65]
2011-03-07 11:44:50 Debug: Notice (8): Undefined property: KtaiComponent::$is_softbank in [C:\xampp\htdocs\bene\app\controllers\users_controller.php, line 68]
2011-03-07 11:44:50 Debug: Notice (8): Undefined property: KtaiComponent::$is_ezweb in [C:\xampp\htdocs\bene\app\controllers\users_controller.php, line 71]
2011-03-07 13:25:32 Debug: Notice (8): Undefined property: KtaiComponent::$is_imode in [C:\xampp\htdocs\bene\app\controllers\users_controller.php, line 31]
2011-03-07 13:27:57 Debug: Notice (8): Undefined property: PagesController::$Ktai in [C:\xampp\htdocs\bene\app\controllers\pages_controller.php, line 20]
2011-03-07 13:28:03 Debug: Notice (8): Undefined property: PagesController::$Ktai in [C:\xampp\htdocs\bene\app\controllers\pages_controller.php, line 20]
2011-03-07 13:28:41 Debug: Notice (8): Undefined property: PagesController::$Auth in [C:\xampp\htdocs\bene\app\controllers\pages_controller.php, line 14]
2011-03-07 13:28:43 Debug: Notice (8): Undefined property: PagesController::$Auth in [C:\xampp\htdocs\bene\app\controllers\pages_controller.php, line 14]
2011-03-07 13:29:01 Debug: Notice (8): Undefined property: PagesController::$Auth in [C:\xampp\htdocs\bene\app\controllers\pages_controller.php, line 15]
2011-03-07 13:29:23 Debug: Notice (8): Undefined property: PagesController::$Auth in [C:\xampp\htdocs\bene\app\controllers\pages_controller.php, line 15]
2011-03-07 14:17:55 Debug: Notice (8): Use of undefined constant uidcheck - assumed 'uidcheck' in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 81]
2011-03-07 14:21:51 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 84]
2011-03-07 14:22:03 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 84]
2011-03-07 14:23:10 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 86]
2011-03-07 14:23:10 Debug: Notice (8): Undefined variable: carrier in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 87]
2011-03-07 14:23:10 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 89]
2011-03-07 14:23:36 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 86]
2011-03-07 14:24:03 Debug: Notice (8): Undefined variable: carrier in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 86]
2011-03-07 14:24:14 Debug: Notice (8): Undefined variable: carrier in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 86]
2011-03-07 14:24:17 Debug: Notice (8): Undefined variable: carrier in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 86]
2011-03-07 14:24:18 Debug: Notice (8): Undefined variable: carrier in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 86]
2011-03-07 14:24:29 Debug: Notice (8): Undefined variable: carrier in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 85]
2011-03-07 14:26:01 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 88]
2011-03-07 14:31:04 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 83]
2011-03-07 14:31:04 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 83]
2011-03-07 14:31:55 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 83]
2011-03-07 14:32:06 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 83]
2011-03-07 14:32:15 Debug: Notice (8): Undefined variable: uid in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 83]
2011-03-07 15:35:30 Debug: Notice (8): Undefined property: ChildrenController::$Ktai in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 75]
2011-03-07 15:40:07 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 15:40:12 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 15:42:32 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 15:42:34 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 15:45:09 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 15:45:24 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 15:45:29 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 15:51:06 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 15:51:09 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 15:51:35 Debug: Notice (8): Undefined property: View::$pageTitle in [C:\xampp\htdocs\bene\app\views\elements\default\header.ctp, line 3]
2011-03-07 17:44:22 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:23 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:23 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:23 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:23 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:23 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:23 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:23 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:23 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:24 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:25 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:25 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:27 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:27 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:28 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:28 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:28 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:28 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:28 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:28 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:28 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:28 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:28 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:29 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:29 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:29 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:29 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:29 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:29 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:29 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:29 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:29 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:44:30 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:45:56 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:45:56 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:45:57 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
